playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight
8475166,John Tavares,TOR,C,80,36,44,80,Mississauga,CAN,1990-09-20,ON,1.0,1.0,2009.0,20092010,73,N,Tavares,CAN,L,217
8478398,Kyle Connor,WPG,L,82,31,49,80,Shelby Township,USA,1996-12-09,MI,17.0,1.0,2015.0,20162017,73,N,Connor,USA,L,183
8480002,Nico Hischier,NJD,C,81,31,49,80,Naters,CHE,1999-01-04,,1.0,1.0,2017.0,20172018,73,N,Hischier,CHE,L,200
8477949,Alex Tuch,BUF,R,74,36,43,79,Syracuse,USA,1996-05-10,NY,18.0,1.0,2014.0,20162017,76,N,Tuch,USA,R,219
8473512,Claude Giroux,OTT,R,82,35,44,79,Hearst,CAN,1988-01-12,ON,22.0,1.0,2006.0,20072008,71,N,Giroux,CAN,R,186
8477946,Dylan Larkin,DET,C,80,32,47,79,Waterford,USA,1996-07-30,MI,15.0,1.0,2014.0,20152016,73,N,Larkin,USA,L,204
8473994,Jamie Benn,DAL,L,82,33,45,78,Victoria,CAN,1989-07-18,BC,129.0,5.0,2007.0,20092010,75,N,Benn,CAN,L,210
8477493,Aleksander Barkov,FLA,C,68,23,55,78,Tampere,FIN,1995-09-02,,2.0,1.0,2013.0,20132014,75,N,Barkov,FIN,L,214
8470794,Joe Pavelski,DAL,C,82,28,49,77,Plover,USA,1984-07-11,WI,205.0,7.0,2003.0,20062007,73,N,Pavelski,USA,R,196
8477504,Josh Morrissey,WPG,D,78,16,60,76,Calgary,CAN,1995-03-28,AB,13.0,1.0,2013.0,20152016,72,N,Morrissey,CAN,L,195
8480800,Quinn Hughes,VAN,D,78,7,69,76,Orlando,USA,1999-10-14,FL,7.0,1.0,2018.0,20182019,70,N,Hughes,USA,L,180
8471214,Alex Ovechkin,WSH,L,73,42,33,75,Moscow,RUS,1985-09-17,,1.0,1.0,2004.0,20052006,75,N,Ovechkin,RUS,R,238
8478864,Kirill Kaprizov,MIN,L,67,40,35,75,Novokuznetsk,RUS,1997-04-26,,135.0,5.0,2015.0,20202021,70,N,Kaprizov,RUS,L,202
8478449,Roope Hintz,DAL,C,73,37,38,75,Nokia,FIN,1996-11-17,,49.0,2.0,2015.0,20182019,75,N,Hintz,FIN,L,217
8475754,Brock Nelson,NYI,C,82,36,39,75,Warroad,USA,1991-10-15,MN,30.0,1.0,2010.0,20132014,76,N,Nelson,USA,L,205
8483808,Andrei Kuzmenko,VAN,L,81,39,35,74,Yakutsk,RUS,1996-02-04,,,,,20222023,71,N,Kuzmenko,RUS,R,200
8471685,Anze Kopitar,LAK,C,82,28,46,74,Jesenice,SVN,1987-08-24,,11.0,1.0,2005.0,20062007,75,N,Kopitar,SVN,L,225
8476462,Dougie Hamilton,NJD,D,82,22,52,74,Toronto,CAN,1993-06-17,ON,9.0,1.0,2011.0,20122013,78,N,Hamilton,CAN,R,230
8476346,Johnny Gaudreau,CBJ,L,80,21,53,74,Salem,USA,1993-08-13,NJ,104.0,4.0,2011.0,20132014,69,N,Gaudreau,USA,L,163
8477409,Carter Verhaeghe,FLA,C,81,42,31,73,Toronto,CAN,1995-08-14,ON,82.0,3.0,2013.0,20192020,74,N,Verhaeghe,CAN,L,183
8479385,Jordan Kyrou,STL,R,79,37,36,73,Toronto,CAN,1998-05-05,ON,35.0,2.0,2016.0,20182019,73,N,Kyrou,CAN,R,189
8477404,Jake Guentzel,PIT,C,78,36,37,73,Omaha,USA,1994-10-06,NE,77.0,3.0,2013.0,20162017,71,N,Guentzel,USA,L,176
8475726,Tyler Toffoli,CGY,C,82,34,39,73,Scarborough,CAN,1992-04-24,ON,47.0,2.0,2010.0,20122013,72,N,Toffoli,CAN,R,205
8479407,Jesper Bratt,NJD,L,82,32,41,73,Stockholm,SWE,1998-07-30,,162.0,6.0,2016.0,20172018,70,N,Bratt,SWE,L,175
8477986,Brandon Montour,FLA,D,80,16,57,73,Brantford,CAN,1994-04-11,ON,55.0,2.0,2014.0,20162017,72,N,Montour,CAN,R,199
8480839,Rasmus Dahlin,BUF,D,78,15,58,73,Lidkoping,SWE,2000-04-13,,1.0,1.0,2018.0,20182019,75,N,Dahlin,SWE,L,204
8480036,Miro Heiskanen,DAL,D,79,11,62,73,Espoo,FIN,1999-07-18,,3.0,1.0,2017.0,20182019,74,N,Heiskanen,FIN,L,197
8477942,Kevin Fiala,LAK,L,69,23,49,72,St. Gallen,CHE,1996-07-22,,11.0,1.0,2014.0,20142015,72,N,Fiala,CHE,L,205
8479323,Adam Fox,NYR,D,82,12,60,72,Jericho,USA,1998-02-17,NY,66.0,3.0,2016.0,20192020,71,N,Fox,USA,R,185
8480039,Martin Necas,CAR,C,82,28,43,71,Nove Mesto na Morave,CZE,1999-01-15,,12.0,1.0,2017.0,20172018,75,N,Necas,CZE,R,195
8477955,Jared McCann,SEA,L,79,40,30,70,Stratford,CAN,1996-05-31,ON,24.0,1.0,2014.0,20152016,73,N,McCann,CAN,L,191
8477500,Bo Horvat,"VAN,NYI",C,79,38,32,70,London,CAN,1995-04-05,ON,9.0,1.0,2013.0,20142015,73,N,Horvat,CAN,L,225
8476460,Mark Scheifele,WPG,C,81,42,26,68,Kitchener,CAN,1993-03-15,ON,7.0,1.0,2011.0,20112012,75,N,Scheifele,CAN,R,207
8481528,Dylan Cozens,BUF,C,81,31,37,68,Whitehorse,CAN,2001-02-09,YT,7.0,1.0,2019.0,20202021,75,N,Cozens,CAN,R,205
8477960,Adrian Kempe,LAK,R,82,41,26,67,Kramfors,SWE,1996-09-13,,29.0,1.0,2014.0,20162017,74,N,Kempe,SWE,L,205
8478427,Sebastian Aho,CAR,C,75,36,31,67,Rauma,FIN,1997-07-26,,35.0,2.0,2015.0,20162017,72,N,Aho,FIN,L,189
8477933,Sam Reinhart,FLA,C,82,31,36,67,West Vancouver,CAN,1995-11-06,BC,2.0,1.0,2014.0,20142015,73,N,Reinhart,CAN,R,196
8474053,Logan Couture,SJS,C,82,27,40,67,Guelph,CAN,1989-03-28,ON,9.0,1.0,2007.0,20092010,73,N,Couture,CAN,L,206
8477402,Pavel Buchnevich,STL,L,63,26,41,67,Cherepovets,RUS,1995-04-17,,75.0,3.0,2013.0,20162017,73,N,Buchnevich,RUS,L,196
8475692,Mats Zuccarello,MIN,R,78,22,45,67,Oslo,NOR,1987-09-01,,,,,20102011,68,N,Zuccarello,NOR,L,181
8473419,Brad Marchand,BOS,L,73,21,46,67,Halifax,CAN,1988-05-11,NS,71.0,3.0,2006.0,20092010,69,N,Marchand,CAN,L,180
8478414,Timo Meier,"SJS,NJD",R,78,40,26,66,Herisau,CHE,1996-10-08,,9.0,1.0,2015.0,20162017,73,N,Meier,CHE,L,220
8478403,Jack Eichel,VGK,C,67,27,39,66,North Chelmsford,USA,1996-10-28,MA,2.0,1.0,2015.0,20152016,74,N,Eichel,USA,R,208
8479337,Alex DeBrincat,OTT,R,82,27,39,66,Farmington Hills,USA,1997-12-18,MI,39.0,2.0,2016.0,20172018,68,N,DeBrincat,USA,R,180
8480018,Nick Suzuki,MTL,C,82,26,40,66,London,CAN,1999-08-10,ON,13.0,1.0,2017.0,20192020,71,N,Suzuki,CAN,R,207
8480069,Cale Makar,COL,D,60,17,49,66,Calgary,CAN,1998-10-30,AB,4.0,1.0,2017.0,20192020,72,N,Makar,CAN,R,187
8478440,Dylan Strome,WSH,C,81,23,42,65,Mississauga,CAN,1997-03-07,ON,3.0,1.0,2015.0,20162017,76,N,Strome,CAN,L,200
8481533,Trevor Zegras,ANA,C,81,23,42,65,Bedford,USA,2001-03-20,NY,9.0,1.0,2019.0,20202021,72,N,Zegras,USA,L,185
8475170,Brayden Schenn,STL,C,82,21,44,65,Saskatoon,CAN,1991-08-22,SK,5.0,1.0,2009.0,20092010,73,N,Schenn,CAN,L,200
8480023,Robert Thomas,STL,C,73,18,47,65,Aurora,CAN,1999-07-02,ON,20.0,1.0,2017.0,20182019,72,N,Thomas,CAN,R,207
8476905,Chandler Stephenson,VGK,C,81,16,49,65,Saskatoon,CAN,1994-04-22,SK,77.0,3.0,2012.0,20152016,72,N,Stephenson,CAN,L,201
8479542,Brandon Hagel,TBL,L,81,30,34,64,Saskatoon,CAN,1998-08-27,SK,159.0,6.0,2016.0,20192020,74,N,Hagel,CAN,L,186
8473986,Alex Killorn,TBL,L,82,27,37,64,Halifax,CAN,1989-09-14,NS,77.0,3.0,2007.0,20122013,73,N,Killorn,CAN,L,205
8476389,Vincent Trocheck,NYR,C,82,22,42,64,Pittsburgh,USA,1993-07-11,PA,64.0,3.0,2011.0,20132014,71,N,Trocheck,USA,R,187
8477496,Elias Lindholm,CGY,C,80,22,42,64,Boden,SWE,1994-12-02,,5.0,1.0,2013.0,20132014,73,N,Lindholm,SWE,R,200
8478407,Vince Dunn,SEA,D,81,14,50,64,Mississauga,CAN,1996-10-29,ON,56.0,2.0,2015.0,20172018,72,N,Dunn,CAN,L,200
8479410,Mikhail Sergachev,TBL,D,79,10,54,64,Nizhnekamsk,RUS,1998-06-25,,9.0,1.0,2016.0,20162017,75,N,Sergachev,RUS,L,212
8481557,Matt Boldy,MIN,L,81,31,32,63,Milford,USA,2001-04-05,MA,12.0,1.0,2019.0,20212022,74,N,Boldy,USA,L,201
8479400,Pierre-Luc Dubois,WPG,C,73,27,36,63,Ste-Agathe-des-Monts,CAN,1998-06-24,QC,3.0,1.0,2016.0,20172018,76,N,Dubois,CAN,L,220
8476881,Tomas Hertl,SJS,C,79,22,41,63,Praha,CZE,1993-11-12,,17.0,1.0,2012.0,20132014,75,N,Hertl,CZE,L,220
8474586,Jordan Eberle,SEA,R,82,20,43,63,Regina,CAN,1990-05-15,SK,22.0,1.0,2008.0,20102011,71,N,Eberle,CAN,R,180
8480208,Drake Batherson,OTT,R,82,22,40,62,Fort Wayne,USA,1998-04-27,IN,121.0,4.0,2017.0,20182019,75,N,Batherson,CAN,R,209
8478439,Travis Konecny,PHI,R,60,31,30,61,London,CAN,1997-03-11,ON,24.0,1.0,2015.0,20162017,70,N,Konecny,CAN,R,192
8478493,Joel Eriksson Ek,MIN,C,78,23,38,61,Karlstad,SWE,1997-01-29,,20.0,1.0,2015.0,20162017,75,N,Eriksson Ek,SWE,L,207
8478873,Troy Terry,ANA,R,70,23,38,61,Denver,USA,1997-09-10,CO,148.0,5.0,2015.0,20172018,72,N,Terry,USA,R,193
8470613,Brent Burns,CAR,D,82,18,43,61,Barrie,CAN,1985-03-09,ON,20.0,1.0,2003.0,20032004,77,N,Burns,CAN,R,228
8476483,Rickard Rakell,PIT,R,82,28,32,60,Sundbyberg,SWE,1993-05-05,,30.0,1.0,2011.0,20122013,73,N,Rakell,SWE,R,194
8478042,Viktor Arvidsson,LAK,L,77,26,33,59,Skelleftea,SWE,1993-04-08,,112.0,4.0,2014.0,20142015,70,N,Arvidsson,SWE,R,181
8474600,Roman Josi,NSH,D,67,18,41,59,Bern,CHE,1990-06-01,,38.0,2.0,2008.0,20112012,73,N,Josi,CHE,L,201
8479999,Casey Mittelstadt,BUF,C,82,15,44,59,Eden Prairie,USA,1998-11-22,MN,8.0,1.0,2017.0,20172018,73,N,Mittelstadt,USA,L,205
8470638,Patrice Bergeron,BOS,C,78,27,31,58,L'Ancienne-Lorette,CAN,1985-07-24,QC,45.0,2.0,2003.0,20032004,73,N,Bergeron,CAN,R,196
8477951,Nick Schmaltz,ARI,C,63,22,36,58,Madison,USA,1996-02-23,WI,20.0,1.0,2014.0,20162017,72,N,Schmaltz,USA,R,184
8476539,Jonathan Marchessault,VGK,R,76,28,29,57,Cap-Rouge,CAN,1990-12-27,QC,,,,20122013,69,N,Marchessault,CAN,R,185
8482665,Matty Beniers,SEA,C,80,24,33,57,Hingham,USA,2002-11-05,MA,2.0,1.0,2021.0,20212022,74,N,Beniers,USA,L,181
8474141,Patrick Kane,"CHI,NYR",R,73,21,36,57,Buffalo,USA,1988-11-19,NY,1.0,1.0,2007.0,20072008,70,N,Kane,USA,L,176
8478401,Pavel Zacha,BOS,C,82,21,36,57,Brno,CZE,1997-04-06,,6.0,1.0,2015.0,20152016,76,N,Zacha,CZE,L,211
8482110,Dawson Mercer,NJD,C,82,27,29,56,Carbonear,CAN,2001-10-27,NL,18.0,1.0,2020.0,20212022,72,N,Mercer,CAN,R,180
8475191,Reilly Smith,VGK,R,78,26,30,56,Mimico,CAN,1991-04-01,ON,69.0,3.0,2009.0,20112012,73,N,Smith,CAN,L,185
8474102,David Perron,DET,L,82,24,32,56,Sherbrooke,CAN,1988-05-28,QC,26.0,1.0,2007.0,20072008,72,N,Perron,CAN,R,202
8475172,Nazem Kadri,CGY,C,82,24,32,56,London,CAN,1990-10-06,ON,7.0,1.0,2009.0,20092010,72,N,Kadri,CAN,L,185
8475168,Matt Duchene,NSH,C,71,22,34,56,Haliburton,CAN,1991-01-16,ON,3.0,1.0,2009.0,20092010,71,N,Duchene,CAN,L,211
8477503,Max Domi,"CHI,DAL",C,80,20,36,56,Winnipeg,CAN,1995-03-02,MB,12.0,1.0,2013.0,20152016,70,N,Domi,CAN,L,208
8474150,Mikael Backlund,CGY,C,82,19,37,56,Vasteras,SWE,1989-03-17,,24.0,1.0,2007.0,20082009,72,N,Backlund,SWE,L,206
8471276,David Krejci,BOS,C,70,16,40,56,Sternberk,CZE,1986-04-28,,63.0,2.0,2004.0,20062007,72,N,Krejci,CZE,R,192
8480830,Andrei Svechnikov,CAR,R,64,23,32,55,Barnaul,RUS,2000-03-26,,2.0,1.0,2018.0,20182019,75,N,Svechnikov,RUS,L,200
8478444,Brock Boeser,VAN,R,74,18,37,55,Burnsville,USA,1997-02-25,MN,23.0,1.0,2015.0,20162017,73,N,Boeser,USA,R,208
8471218,Blake Wheeler,WPG,R,72,16,39,55,Plymouth,USA,1986-08-31,MN,5.0,1.0,2004.0,20082009,77,N,Wheeler,USA,R,222
8476456,Jonathan Huberdeau,CGY,L,79,15,40,55,Saint-Jerome,CAN,1993-06-04,QC,3.0,1.0,2011.0,20122013,73,N,Huberdeau,CAN,L,200
8475197,Tyson Barrie,"EDM,NSH",D,85,13,42,55,Victoria,CAN,1991-07-26,BC,64.0,3.0,2009.0,20112012,71,N,Barrie,CAN,R,197
8475744,Evgeny Kuznetsov,WSH,C,81,12,43,55,Chelyabinsk,RUS,1992-05-19,,26.0,1.0,2010.0,20132014,74,N,Kuznetsov,RUS,L,207
8475184,Chris Kreider,NYR,L,79,36,18,54,Boxford,USA,1991-04-30,MA,19.0,1.0,2009.0,20122013,75,N,Kreider,USA,L,232
8475763,Kevin Hayes,PHI,R,81,18,36,54,Dorchester,USA,1992-05-08,MA,24.0,1.0,2010.0,20142015,75,N,Hayes,USA,L,217
8476479,Phillip Danault,LAK,C,82,18,36,54,Victoriaville,CAN,1993-02-24,QC,26.0,1.0,2011.0,20142015,73,N,Danault,CAN,L,200
8474565,Alex Pietrangelo,VGK,D,73,11,43,54,King City,CAN,1990-01-18,ON,4.0,1.0,2008.0,20082009,75,N,Pietrangelo,CAN,R,215
8476448,William Karlsson,VGK,C,82,14,39,53,Marsta,SWE,1993-01-08,,53.0,2.0,2011.0,20142015,72,N,Karlsson,SWE,L,190
8476854,Hampus Lindholm,BOS,D,80,10,43,53,Helsingborg,SWE,1994-01-20,,6.0,1.0,2012.0,20132014,76,N,Lindholm,SWE,L,217
8479339,Patrik Laine,CBJ,L,55,22,30,52,Tampere,FIN,1998-04-19,,2.0,1.0,2016.0,20162017,76,N,Laine,FIN,R,208
8477456,J.T. Compher,COL,L,82,17,35,52,Northbrook,USA,1995-04-08,IL,35.0,2.0,2013.0,20162017,72,N,Compher,USA,R,191
8474563,Drew Doughty,LAK,D,81,9,43,52,London,CAN,1989-12-08,ON,2.0,1.0,2008.0,20082009,73,N,Doughty,CAN,R,210
8479325,Charlie McAvoy,BOS,D,67,7,45,52,Long Beach,USA,1997-12-21,NY,14.0,1.0,2016.0,20172018,73,N,McAvoy,USA,R,211
8477476,Artturi Lehkonen,COL,L,64,21,30,51,Piikkio,FIN,1995-07-04,,55.0,2.0,2013.0,20162017,71,N,Lehkonen,FIN,L,179
8478445,Mathew Barzal,NYI,C,58,14,37,51,Coquitlam,CAN,1997-05-26,BC,16.0,1.0,2015.0,20162017,73,N,Barzal,CAN,R,186
8475314,Anders Lee,NYI,L,82,28,22,50,Edina,USA,1990-07-03,MN,152.0,6.0,2009.0,20122013,75,N,Lee,USA,L,234
8478498,Jake DeBrusk,BOS,L,64,27,23,50,Edmonton,CAN,1996-10-17,AB,14.0,1.0,2015.0,20172018,73,N,DeBrusk,CAN,L,198
8475794,Tyler Seguin,DAL,C,76,21,29,50,Brampton,CAN,1992-01-31,ON,2.0,1.0,2010.0,20102011,74,N,Seguin,CAN,R,205
8475765,Vladimir Tarasenko,"STL,NYR",R,69,18,32,50,Yaroslavl,RUS,1991-12-13,,16.0,1.0,2010.0,20122013,73,N,Tarasenko,RUS,L,219
8475753,Justin Faulk,STL,D,82,11,39,50,South St. Paul,USA,1992-03-20,MN,37.0,2.0,2010.0,20112012,72,N,Faulk,USA,R,208
8478038,Devon Toews,COL,D,80,7,43,50,Abbotsford,CAN,1994-02-21,BC,108.0,4.0,2014.0,20182019,73,N,Toews,CAN,L,191
8480015,Owen Tippett,PHI,R,77,27,22,49,Peterborough,CAN,1999-02-16,ON,10.0,1.0,2017.0,20172018,73,N,Tippett,CAN,R,210
8478047,Michael Bunting,TOR,L,82,23,26,49,Scarborough,CAN,1995-09-17,ON,117.0,4.0,2014.0,20182019,72,N,Bunting,CAN,L,186
8480865,Noah Dobson,NYI,D,78,13,36,49,Summerside,CAN,2000-01-07,PE,12.0,1.0,2018.0,20192020,76,N,Dobson,CAN,R,200
8478397,Rasmus Andersson,CGY,D,79,11,38,49,Malmo,SWE,1996-10-27,,53.0,2.0,2015.0,20162017,73,N,Andersson,SWE,R,202
8481711,Matias Maccelli,ARI,L,64,11,38,49,Turku,FIN,2000-10-14,,98.0,4.0,2019.0,20212022,71,N,Maccelli,FIN,L,187
8475167,Victor Hedman,TBL,D,76,9,40,49,Ornskoldsvik,SWE,1990-12-18,,2.0,1.0,2009.0,20092010,79,N,Hedman,SWE,L,244
8475722,Jason Zucker,PIT,L,78,27,21,48,Newport Beach,USA,1992-01-16,CA,59.0,2.0,2010.0,20112012,71,N,Zucker,USA,L,198
8475193,Tomas Tatar,NJD,L,82,20,28,48,Ilava,SVK,1990-12-01,,60.0,2.0,2009.0,20102011,70,N,Tatar,SVK,L,173
8476826,Yanni Gourde,SEA,C,81,14,34,48,Saint-Narcisse,CAN,1991-12-15,QC,,,,20152016,69,N,Gourde,CAN,L,173
8475764,Cam Fowler,ANA,D,82,10,38,48,Windsor,CAN,1991-12-05,ON,12.0,1.0,2010.0,20102011,74,N,Fowler,USA,L,213
8477501,Valeri Nichushkin,COL,R,53,17,30,47,Chelyabinsk,RUS,1995-03-04,,10.0,1.0,2013.0,20132014,76,N,Nichushkin,RUS,L,210
8482222,Alexander Barabanov,SJS,L,68,15,32,47,St. Petersburg,RUS,1994-06-17,,,,,20202021,70,N,Barabanov,RUS,L,195
8478466,Daniel Sprong,SEA,R,66,21,25,46,Amsterdam,NLD,1997-03-17,,46.0,2.0,2015.0,20152016,72,N,Sprong,CAN,R,195
8475810,Bryan Rust,PIT,R,81,20,26,46,Pontiac,USA,1992-05-11,MI,80.0,3.0,2010.0,20142015,71,N,Rust,USA,R,202
8475149,Marcus Johansson,"WSH,MIN",L,80,19,27,46,Landskrona,SWE,1990-10-06,,24.0,1.0,2009.0,20102011,73,N,Johansson,SWE,L,203
8480028,Morgan Frost,PHI,C,81,19,27,46,Aurora,CAN,1999-05-14,ON,27.0,1.0,2017.0,20192020,72,N,Frost,CAN,L,193
8478856,Conor Garland,VAN,R,81,17,29,46,Scituate,USA,1996-03-11,MA,123.0,5.0,2015.0,20182019,70,N,Garland,USA,R,165
8476432,Boone Jenner,CBJ,C,68,26,19,45,Dorchester,CAN,1993-06-15,ON,37.0,2.0,2011.0,20132014,74,N,Jenner,CAN,L,204
8478474,Lawson Crouse,ARI,L,77,24,21,45,Mt. Brydges,CAN,1997-06-23,ON,11.0,1.0,2015.0,20162017,76,N,Crouse,CAN,L,214
8480078,Filip Chytil,NYR,C,74,22,23,45,Kromeriz,CZE,1999-09-05,,21.0,1.0,2017.0,20172018,74,N,Chytil,CZE,L,210
8477330,Dominik Kubalik,DET,L,81,20,25,45,Plzen,CZE,1995-08-21,,191.0,7.0,2013.0,20192020,74,N,Kubalik,CZE,L,192
8477416,Oliver Bjorkstrand,SEA,R,81,20,25,45,Herning,DNK,1995-04-10,,89.0,3.0,2013.0,20152016,72,N,Bjorkstrand,DNK,R,175
8479346,Dillon Dube,CGY,C,82,18,27,45,Golden,CAN,1998-07-20,BC,56.0,2.0,2016.0,20182019,71,N,Dube,CAN,L,185
8482078,Lucas Raymond,DET,L,74,17,28,45,Gothenburg,SWE,2002-03-28,,4.0,1.0,2020.0,20212022,71,N,Raymond,SWE,R,186
8475745,Charlie Coyle,BOS,C,82,16,29,45,East Weymouth,USA,1992-03-02,MA,28.0,1.0,2010.0,20122013,75,N,Coyle,USA,R,221
8477964,Ivan Barbashev,"STL,VGK",L,82,16,29,45,Moscow,RUS,1995-12-14,,33.0,2.0,2014.0,20162017,72,N,Barbashev,RUS,L,203
8478458,Jack Roslovic,CBJ,C,77,11,33,44,Columbus,USA,1997-01-29,OH,25.0,1.0,2015.0,20162017,73,N,Roslovic,USA,R,198
8480849,Barrett Hayton,ARI,C,82,19,24,43,Peterborough,CAN,2000-06-09,ON,5.0,1.0,2018.0,20192020,73,N,Hayton,CAN,L,200
8476872,Scott Laughton,PHI,C,78,18,25,43,Oakville,CAN,1994-05-30,ON,20.0,1.0,2012.0,20122013,73,N,Laughton,CAN,L,190
8480829,Jesperi Kotkaniemi,CAR,C,82,18,25,43,Pori,FIN,2000-07-06,,3.0,1.0,2018.0,20182019,75,N,Kotkaniemi,FIN,L,212
8478233,Andrew Mangiapane,CGY,L,82,17,26,43,Toronto,CAN,1996-04-04,ON,166.0,6.0,2015.0,20172018,70,N,Mangiapane,CAN,L,183
8478438,Thomas Novak,NSH,C,51,17,26,43,St. Paul,USA,1997-04-28,MN,85.0,3.0,2015.0,20212022,73,N,Novak,USA,L,190
8480185,Eetu Luostarinen,FLA,C,82,17,26,43,Siilinjarvi,FIN,1998-09-02,,42.0,2.0,2017.0,20192020,75,N,Luostarinen,FIN,L,191
8482745,Mason McTavish,ANA,C,80,17,26,43,Zurich,CHE,2003-01-30,,3.0,1.0,2021.0,20212022,73,N,McTavish,CAN,L,219
8477498,Darnell Nurse,EDM,D,82,12,31,43,Hamilton,CAN,1995-02-04,ON,7.0,1.0,2013.0,20142015,76,N,Nurse,CAN,L,215
