playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,savePct,wins,losses,otLosses,assists,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,lastName,penaltyMinutes,points,saves,shootsCatches,shotsAgainst,shutouts,ties,timeOnIce,evGoalsAgainst,evSavePct,evSaves,evShotsAgainst,ppGoalsAgainst,ppSavePct,ppSaves,ppShotsAgainst,shGoalsAgainst,shSavePct,shSaves,shShotsAgainst
8469548,Ray Emery,PHI,G,29,0.90549,16,11,1,1,29,0,74,2.63728,Emery,2,1,709,L,783,3,,101013,43,0.929853,570,613,27,0.813793,118,145,4,0.84,21,25
8470074,Jeff Deslauriers,EDM,G,48,0.90058,16,28,4,3,48,0,152,3.25993,Deslauriers,8,3,1377,R,1529,3,,167856,117,0.905186,1117,1234,32,0.877394,229,261,3,0.911764,31,34
8475361,Jonas Gustavsson,TOR,G,42,0.90226,16,15,9,2,39,0,112,2.87228,Gustavsson,2,2,1034,L,1146,1,,140376,83,0.90988,838,921,29,0.851282,166,195,0,1.0,30,30
8468540,Dan Ellis,NSH,G,31,0.90919,15,13,1,1,28,0,77,2.69442,Ellis,4,1,771,L,848,1,,102879,55,0.921316,644,699,21,0.843283,113,134,1,0.933333,14,15
8473575,Semyon Varlamov,WSH,G,26,0.90947,15,4,6,1,23,0,65,2.5533,Varlamov,0,1,653,L,718,2,,91646,42,0.928934,549,591,22,0.801801,89,111,1,0.9375,15,16
8471715,Ondrej Pavelec,ATL,G,42,0.90613,14,18,7,1,40,0,127,3.2879,Pavelec,0,1,1226,L,1353,2,,139055,98,0.907894,966,1064,26,0.898039,229,255,3,0.911764,31,34
8469608,Mike Smith,TBL,G,42,0.89957,13,18,7,0,36,0,117,3.08904,Smith,14,0,1048,L,1165,2,,136353,88,0.905781,846,934,26,0.866666,169,195,3,0.916666,33,36
8471679,Carey Price,MTL,G,41,0.91237,13,20,5,1,39,0,109,2.77267,Price,8,1,1135,L,1244,0,,141524,78,0.921291,913,991,29,0.866359,188,217,2,0.944444,34,36
8464999,Mathieu Garon,CBJ,G,35,0.90326,12,9,6,0,27,0,83,2.81236,Garon,2,0,775,R,858,2,,106245,61,0.908408,605,666,18,0.890909,147,165,4,0.851851,23,27
8469461,Pascal Leclaire,OTT,G,34,0.88686,12,14,2,0,31,0,93,3.19807,Leclaire,2,0,729,L,822,0,,104688,69,0.889245,554,623,23,0.872928,158,181,1,0.944444,17,18
8459308,Manny Legace,CAR,G,28,0.90738,10,7,5,1,24,0,69,2.81243,Legace,0,1,676,L,745,1,,88322,51,0.915,549,600,17,0.8547,100,117,1,0.964285,27,28
8462044,Jean-Sebastien Giguere,"ANA,TOR",G,35,0.90688,10,15,7,0,32,0,96,2.84631,Giguere,2,0,935,L,1031,3,,121420,68,0.915317,735,803,23,0.887254,181,204,5,0.791666,19,24
8462161,Brent Johnson,PIT,G,23,0.90573,10,6,1,1,15,0,51,2.7614,Johnson,0,1,490,L,541,0,,66488,37,0.913953,393,430,14,0.849462,79,93,0,1.0,18,18
8469152,Ty Conklin,STL,G,26,0.92146,10,10,2,1,21,0,60,2.48073,Conklin,4,1,704,L,764,4,,87071,48,0.918228,539,587,10,0.937106,149,159,2,0.888888,16,18
8462047,Martin Biron,NYI,G,29,0.89639,9,14,4,1,26,0,89,3.26782,Biron,2,1,770,L,859,1,,98047,58,0.911314,596,654,30,0.833333,150,180,1,0.96,24,25
8462052,Brian Boucher,PHI,G,33,0.89949,9,18,3,1,26,0,80,2.7554,Boucher,2,1,716,L,796,1,,104522,58,0.911042,594,652,20,0.844961,109,129,2,0.866666,13,15
8462117,Vesa Toskala,"TOR,CGY",G,32,0.87968,9,12,3,0,26,0,93,3.47674,Toskala,4,0,680,L,773,1,,96297,59,0.901502,540,599,32,0.788079,119,151,2,0.913043,21,23
8466339,Scott Clemmensen,FLA,G,23,0.91167,9,8,2,0,20,0,59,2.91274,Clemmensen,0,0,609,L,668,1,,72921,49,0.911552,505,554,9,0.910891,92,101,1,0.923076,12,13
8467453,Andrew Raycroft,VAN,G,21,0.91095,9,5,1,0,14,0,39,2.41964,Raycroft,4,0,399,L,438,1,,58025,30,0.913043,315,345,8,0.896103,69,77,1,0.9375,15,16
8467913,Alex Auld,"DAL,NYR",G,24,0.89508,9,7,3,2,20,0,64,2.95502,Auld,2,2,546,L,610,0,,77969,49,0.902,451,500,13,0.852272,75,88,2,0.90909,20,22
8470216,Josh Harding,MIN,G,25,0.90462,9,12,0,1,22,0,66,3.04572,Harding,4,1,626,R,692,1,,78011,44,0.92072,511,555,20,0.819819,91,111,2,0.923076,24,26
8473607,Michal Neuvirth,WSH,G,17,0.91379,9,4,0,0,16,0,40,2.7516,Neuvirth,0,0,424,L,464,0,,52333,29,0.922252,344,373,8,0.888888,64,72,3,0.842105,16,19
8467391,Jason LaBarbera,PHX,G,17,0.9281,8,5,1,0,13,0,33,2.13388,LaBarbera,0,0,426,L,459,0,,55673,24,0.931818,328,352,8,0.913043,84,92,1,0.933333,14,15
8470147,Curtis McElhinney,"CGY,ANA",G,20,0.90248,8,5,2,0,14,0,51,2.98867,McElhinney,0,0,472,L,523,0,,61432,37,0.907268,362,399,14,0.877192,100,114,0,1.0,10,10
8458568,Chris Osgood,DET,G,23,0.8877,7,9,4,1,21,0,63,3.01908,Osgood,0,1,498,L,561,1,,75122,48,0.896774,417,465,15,0.819277,68,83,0,1.0,13,13
8459140,Nikolai Khabibulin,EDM,G,18,0.90863,7,9,2,0,18,0,55,3.02997,Khabibulin,4,0,547,L,602,0,,65347,37,0.923868,449,486,16,0.846153,88,104,2,0.833333,10,12
8471306,Thomas Greiss,SJS,G,16,0.91228,7,4,1,0,11,0,35,2.68404,Greiss,2,0,364,L,399,0,,46944,25,0.923076,300,325,7,0.892307,58,65,3,0.666666,6,9
8470140,Kari Lehtonen,DAL,G,12,0.91142,6,4,0,1,10,0,31,2.80557,Lehtonen,0,1,319,L,350,0,,39778,22,0.920577,255,277,8,0.876923,57,65,1,0.875,7,8
8471251,Justin Peters,CAR,G,9,0.90456,6,3,0,0,8,0,23,2.82786,Peters,0,0,218,L,241,0,,29280,15,0.923857,182,197,7,0.805555,29,36,1,0.875,7,8
8469514,Peter Budaj,COL,G,15,0.91709,5,5,2,1,11,0,32,2.63875,Budaj,0,1,354,L,386,1,,43657,21,0.934984,302,323,11,0.8,44,55,0,1.0,8,8
8459579,Patrick Lalime,BUF,G,16,0.9074,4,8,2,0,13,0,40,2.81096,Lalime,2,0,392,L,432,0,,51228,30,0.908256,297,327,10,0.88372,76,86,0,1.0,19,19
8471227,Devan Dubnyk,EDM,G,19,0.88946,4,10,2,0,16,0,64,3.57065,Dubnyk,0,0,515,L,579,0,,64526,45,0.901746,413,458,19,0.831858,94,113,0,1.0,8,8
8473975,Erik Ersberg,LAK,G,11,0.90598,4,3,2,0,7,0,22,2.39557,Ersberg,0,0,212,L,234,0,,33061,14,0.91954,160,174,7,0.865384,45,52,1,0.875,7,8
8470800,Mike Brodeur,OTT,G,3,0.96551,3,0,0,0,3,0,3,1.00064,Brodeur,0,0,84,L,87,1,,10793,3,0.955223,64,67,0,1.0,20,20,0,,0,0
8471186,Yann Danis,NJD,G,12,0.9227,3,2,1,0,6,0,16,2.05428,Danis,0,0,191,L,207,0,,28039,10,0.94152,161,171,5,0.821428,23,28,1,0.875,7,8
8473541,Jonathan Bernier,LAK,G,3,0.95744,3,0,0,1,3,0,4,1.29729,Bernier,0,1,90,L,94,1,,11100,3,0.960526,73,76,1,0.933333,14,15,0,1.0,3,3
8465161,Steve Valiquette,NYR,G,6,0.85156,2,3,0,0,5,0,19,3.73995,Valiquette,0,0,109,L,128,1,,18289,14,0.858585,85,99,5,0.814814,22,27,0,1.0,2,2
8468481,Rick DiPietro,NYI,G,8,0.90049,2,5,0,1,7,0,20,2.59815,DiPietro,2,1,181,R,201,1,,27712,16,0.910112,162,178,3,0.842105,16,19,1,0.75,3,4
8471418,Anton Khudobin,MIN,G,2,0.97916,2,0,0,0,1,0,1,0.86393,Khudobin,0,0,47,L,48,0,,4167,1,0.970588,33,34,0,1.0,12,12,0,1.0,2,2
8469732,Joey MacDonald,TOR,G,6,0.89171,1,4,0,0,5,0,17,3.19933,MacDonald,0,0,140,L,157,0,,19129,9,0.924369,110,119,8,0.741935,23,31,0,1.0,7,7
8470584,Wade Dubielewicz,MIN,G,3,0.85294,1,1,0,0,1,0,5,2.98457,Dubielewicz,0,0,29,L,34,0,,6031,3,0.869565,20,23,2,0.777777,7,9,0,1.0,2,2
8473434,Chad Johnson,NYR,G,5,0.91851,1,2,1,1,4,0,11,2.35112,Johnson,0,1,124,L,135,0,,16843,9,0.917431,100,109,2,0.9,18,20,0,1.0,6,6
8470645,Corey Crawford,CHI,G,1,0.91428,0,1,0,0,1,0,3,3.03968,Crawford,0,0,32,L,35,0,,3553,2,0.931034,27,29,0,1.0,5,5,1,0.0,0,1
8470820,Matt Zaba,NYR,G,1,0.875,0,0,0,0,0,0,2,3.55907,Zaba,0,0,14,L,16,0,,2023,0,1.0,9,9,2,0.666666,4,6,0,1.0,1,1
8471239,Cory Schneider,VAN,G,2,0.91525,0,1,0,0,1,0,5,3.81194,Schneider,0,0,54,L,59,0,,4722,3,0.938775,46,49,2,0.714285,5,7,0,1.0,3,3
8471781,Jeremy Duchesne,PHI,G,1,0.75,0,0,0,0,0,0,1,3.58565,Duchesne,0,0,3,L,4,0,,1004,1,0.666666,2,3,0,1.0,1,1,0,,0,0
8473523,Jhonas Enroth,BUF,G,1,0.89189,0,1,0,0,1,0,4,4.11663,Enroth,0,0,33,L,37,0,,3498,2,0.923076,24,26,2,0.6,3,5,0,1.0,6,6
8474202,John Curry,PIT,G,1,0.64285,0,1,0,0,1,0,5,12.25323,Curry,0,0,9,L,14,0,,1469,4,0.692307,9,13,0,,0,0,1,0.0,0,1
8474488,Matt Climie,DAL,G,1,0.86842,0,1,0,0,1,0,5,5.0,Climie,0,0,33,L,38,0,,3600,4,0.882352,30,34,0,1.0,2,2,1,0.5,1,2
8474682,Dustin Tokarski,TBL,G,2,0.8125,0,0,0,0,0,0,3,4.05862,Tokarski,0,0,13,L,16,0,,2661,2,0.866666,13,15,1,0.0,0,1,0,,0,0
8474708,Alexander Pechurskiy,PIT,G,1,0.92307,0,0,0,0,0,0,1,1.68934,Pechurskiy,0,0,12,L,13,0,,2131,0,1.0,10,10,1,0.666666,2,3,0,,0,0
8475080,Johan Backlund,PHI,G,1,0.91666,0,1,0,0,1,0,2,3.0,Backlund,0,0,22,L,24,0,,2400,2,0.9,18,20,0,1.0,3,3,0,1.0,1,1
8475130,Alexander Salak,FLA,G,2,0.85,0,1,0,0,0,0,6,5.40675,Salak,0,0,34,L,40,0,,3995,2,0.90909,20,22,3,0.76923,10,13,1,0.8,4,5
