playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8458988,Manny Fernandez,BOS,G,28,16,8,3,Etobicoke,CAN,1974-08-27,ON,52.0,3.0,1992.0,19941995,72,N,Fernandez,CAN,L,1,,207
8467913,Alex Auld,OTT,G,43,16,18,7,Cold Lake,CAN,1981-01-07,AB,40.0,2.0,1999.0,20012002,76,N,Auld,CAN,L,1,,215
8470880,Brian Elliott,OTT,G,31,16,8,3,Newmarket,CAN,1985-04-09,ON,291.0,9.0,2003.0,20072008,74,N,Elliott,CAN,L,1,,221
8467511,Antero Niittymaki,PHI,G,32,15,8,6,Turku,FIN,1980-06-18,,168.0,6.0,1998.0,20032004,73,N,Niittymaki,FIN,L,1,,195
8467950,Craig Anderson,FLA,G,31,15,7,5,Park Ridge,USA,1981-05-21,IL,73.0,3.0,2001.0,20022003,74,N,Anderson,USA,L,3,,187
8469608,Mike Smith,TBL,G,41,14,18,9,Kingston,CAN,1982-03-22,ON,161.0,5.0,2001.0,20062007,77,N,Smith,CAN,L,2,,220
8469732,Joey MacDonald,NYI,G,49,14,26,6,Pictou,CAN,1980-02-07,NS,,,,20062007,72,N,MacDonald,CAN,L,1,,197
8459308,Manny Legace,STL,G,29,13,9,2,Toronto,CAN,1973-02-04,ON,188.0,8.0,1993.0,19981999,70,N,Legace,CAN,L,0,,200
8460704,Johan Hedberg,ATL,G,33,13,12,3,Leksand,SWE,1973-05-05,,218.0,9.0,1994.0,20002001,72,N,Hedberg,SWE,L,0,,190
8462052,Brian Boucher,SJS,G,22,12,6,3,Woonsocket,USA,1977-01-02,RI,22.0,1.0,1995.0,19992000,74,N,Boucher,USA,L,2,,200
8462161,Brent Johnson,WSH,G,21,12,6,2,Farmington,USA,1977-03-12,MI,129.0,5.0,1995.0,19981999,75,N,Johnson,USA,L,0,,199
8467453,Andrew Raycroft,COL,G,31,12,16,0,Belleville,CAN,1980-05-04,ON,135.0,5.0,1998.0,20002001,73,N,Raycroft,CAN,L,0,,180
8468540,Dan Ellis,NSH,G,35,11,19,4,Saskatoon,CAN,1980-06-19,SK,60.0,2.0,2000.0,20032004,73,N,Ellis,CAN,L,3,,195
8469675,Martin Gerber,"OTT,TOR",G,26,10,14,1,Burgdorf,CHE,1974-09-03,,232.0,8.0,2001.0,20022003,72,N,Gerber,CHE,L,1,,205
8471186,Yann Danis,NYI,G,31,10,17,3,Lafontaine,CAN,1981-06-21,QC,,,,20052006,71,N,Danis,CAN,L,2,,180
8468550,Mikael Tellqvist,"PHX,BUF",G,21,9,6,1,Sundbyberg,SWE,1979-09-19,,70.0,3.0,2000.0,20012002,72,N,Tellqvist,SWE,L,0,,189
8464999,Mathieu Garon,"EDM,PIT",G,19,8,9,0,Chandler,CAN,1978-01-09,QC,44.0,2.0,1996.0,20002001,73,N,Garon,CAN,R,0,,198
8467391,Jason LaBarbera,"LAK,VAN",G,28,8,10,6,Burnaby,CAN,1980-01-18,BC,66.0,3.0,1998.0,20002001,75,N,LaBarbera,CAN,L,2,,232
8473975,Erik Ersberg,LAK,G,28,8,11,5,Sala,SWE,1982-03-08,,,,,20072008,72,N,Ersberg,SWE,L,0,,165
8459463,Kevin Weekes,NJD,G,16,7,5,0,Toronto,CAN,1975-04-04,ON,41.0,2.0,1993.0,19971998,74,N,Weekes,CAN,L,0,,215
8468166,Curtis Sanford,VAN,G,19,7,8,0,Owen Sound,CAN,1979-10-05,ON,,,,20022003,71,N,Sanford,CAN,L,1,,187
8467430,Dany Sabourin,PIT,G,19,6,8,2,Val-d'Or,CAN,1980-09-02,QC,108.0,4.0,1998.0,20022003,76,N,Sabourin,CAN,L,0,,204
8468038,Michael Leighton,CAR,G,19,6,7,2,Petrolia,CAN,1981-05-19,ON,165.0,6.0,1999.0,20012002,75,N,Leighton,CAN,L,0,,186
8448382,Curtis Joseph,TOR,G,21,5,9,1,Keswick,CAN,1967-04-29,ON,,,,19891990,71,N,Joseph,CAN,L,0,,193
8459579,Patrick Lalime,BUF,G,24,5,13,3,St. Bonaventure,CAN,1974-07-07,QC,156.0,6.0,1993.0,19961997,75,N,Lalime,CAN,L,0,,192
8465161,Steve Valiquette,NYR,G,15,5,5,2,Etobicoke,CAN,1977-08-20,ON,190.0,8.0,1996.0,19992000,78,N,Valiquette,CAN,L,1,,210
8469461,Pascal Leclaire,CBJ,G,12,4,6,1,Repentigny,CAN,1982-11-07,QC,8.0,1.0,2001.0,20022003,74,N,Leclaire,CAN,L,0,,202
8470074,Jeff Deslauriers,EDM,G,10,4,3,0,Saint-Jean-sur-Richelieu,CAN,1984-05-15,QC,31.0,2.0,2002.0,20082009,76,N,Deslauriers,CAN,R,0,,203
8470093,Mike McKenna,TBL,G,15,4,8,1,St. Louis,USA,1983-04-11,MO,172.0,6.0,2002.0,20082009,74,N,McKenna,USA,R,1,,183
8471403,Karri Ramo,TBL,G,24,4,10,7,Asikkala,FIN,1986-07-01,,191.0,6.0,2004.0,20062007,74,N,Ramo,FIN,L,0,,206
8473575,Semyon Varlamov,WSH,G,6,4,0,1,Samara,RUS,1988-04-27,,23.0,1.0,2006.0,20082009,74,N,Varlamov,RUS,L,0,,201
8470216,Josh Harding,MIN,G,19,3,9,1,Regina,CAN,1984-06-18,SK,38.0,2.0,2002.0,20022003,74,N,Harding,CAN,R,0,,194
8471219,Al Montoya,PHX,G,5,3,1,0,Chicago,USA,1985-02-13,IL,6.0,1.0,2004.0,20082009,74,N,Montoya,USA,L,1,,200
8471715,Ondrej Pavelec,ATL,G,12,3,7,0,Kladno,CZE,1987-08-31,,41.0,2.0,2005.0,20072008,75,N,Pavelec,CZE,L,0,,212
8448535,Olie Kolzig,TBL,G,8,2,4,1,Johannesburg,ZAF,1970-04-06,,19.0,1.0,1989.0,19891990,75,N,Kolzig,DEU,L,0,,224
8471239,Cory Schneider,VAN,G,8,2,4,1,Marblehead,USA,1986-03-18,MA,26.0,1.0,2004.0,20082009,75,N,Schneider,USA,L,0,,214
8471305,Daniel Lacosta,CBJ,G,3,2,0,0,Labrador City,CAN,1986-03-28,NL,93.0,3.0,2004.0,20072008,73,N,Lacosta,CAN,L,1,,186
8473607,Michal Neuvirth,WSH,G,5,2,1,0,Ústí nad Labem,CZE,1988-03-23,,34.0,2.0,2006.0,20082009,73,N,Neuvirth,CZE,L,0,,209
8474202,John Curry,PIT,G,3,2,1,0,Shorewood,USA,1984-02-27,MN,,,,20082009,71,N,Curry,USA,L,0,,185
8474488,Matt Climie,DAL,G,3,2,1,0,Leduc,CAN,1983-02-11,AB,,,,20082009,75,N,Climie,CAN,L,0,,194
8468481,Rick DiPietro,NYI,G,5,1,3,0,Winthrop,USA,1981-09-19,MA,1.0,1.0,2000.0,20002001,72,N,DiPietro,USA,R,0,,185
8470090,Fredrik Norrena,CBJ,G,8,1,3,2,Pietarsaari,FIN,1973-11-29,,213.0,7.0,2002.0,20062007,72,N,Norrena,FIN,L,0,,190
8470147,Curtis McElhinney,CGY,G,14,1,6,1,London,CAN,1983-05-23,ON,176.0,6.0,2002.0,20072008,73,N,McElhinney,CAN,L,0,,210
8470266,Tobias Stephan,DAL,G,10,1,3,1,Zurich,CHE,1984-01-21,,34.0,2.0,2002.0,20072008,74,N,Stephan,CHE,L,0,,180
8470584,Wade Dubielewicz,CBJ,G,3,1,2,0,Invermere,CAN,1979-01-30,BC,,,,20032004,70,N,Dubielewicz,CAN,L,0,,185
8471302,Justin Pogge,TOR,G,7,1,4,1,Fort McMurray,CAN,1986-04-22,AB,90.0,3.0,2004.0,20082009,75,N,Pogge,CAN,L,0,,197
8471695,Tuukka Rask,BOS,G,1,1,0,0,Savonlinna,FIN,1987-03-10,,21.0,1.0,2005.0,20072008,75,N,Rask,FIN,L,1,,176
8471750,Ben Bishop,STL,G,6,1,1,1,Denver,USA,1986-11-21,CO,85.0,3.0,2005.0,20082009,79,N,Bishop,USA,L,0,,210
8474550,Antti Niemi,CHI,G,3,1,1,1,Vantaa,FIN,1983-08-29,,,,,20082009,74,N,Niemi,FIN,L,0,,209
8474771,Peter Mannino,NYI,G,3,1,1,0,Farmington Hills,USA,1984-02-17,MI,,,,20082009,73,N,Mannino,USA,L,0,,195
8462055,Marc Denis,MTL,G,1,0,0,0,Montréal,CAN,1977-08-01,QC,25.0,1.0,1995.0,19961997,73,N,Denis,CAN,L,0,,193
8468489,Brent Krahn,DAL,G,1,0,0,0,Winnipeg,CAN,1982-04-02,MB,9.0,1.0,2000.0,20082009,76,N,Krahn,CAN,L,0,,232
8470657,Jimmy Howard,DET,G,1,0,1,0,Syracuse,USA,1984-03-26,NY,64.0,2.0,2003.0,20052006,73,N,Howard,USA,L,0,,218
8470772,Chris Holt,STL,G,1,0,0,0,Vancouver,CAN,1985-06-05,BC,180.0,6.0,2003.0,20052006,75,N,Holt,CAN,L,0,,229
8471230,Marek Schwarz,STL,G,2,0,0,0,Mlada Boleslav,CZE,1986-04-01,,17.0,1.0,2004.0,20062007,72,N,Schwarz,CZE,R,0,,180
8473474,Riku Helenius,TBL,G,1,0,0,0,Palkane,FIN,1988-03-01,,15.0,1.0,2006.0,20082009,75,N,Helenius,FIN,L,0,,211
8473632,Josh Tordjman,PHX,G,2,0,2,0,Montréal,CAN,1985-01-11,QC,,,,20082009,73,N,Tordjman,CAN,L,0,,156
