playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8474889,Martin Jones,SJS,G,60,30,22,6,North Vancouver,CAN,1990-01-10,BC,,,,20132014,77,N,Jones,CAN,L,4,,203
8470594,Marc-Andre Fleury,VGK,G,46,29,13,4,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,4,,185
8474596,Jake Allen,STL,G,59,27,25,3,Fredericton,CAN,1990-08-07,NB,34.0,2.0,2008.0,20122013,74,N,Allen,CAN,L,1,,197
8476899,Matt Murray,PIT,G,49,27,16,3,Thunder Bay,CAN,1994-05-25,ON,83.0,3.0,2012.0,20152016,77,N,Murray,CAN,L,1,,220
8468685,Henrik Lundqvist,NYR,G,63,26,26,7,Are,SWE,1982-03-02,,205.0,7.0,2000.0,20052006,73,Y,Lundqvist,SWE,L,2,,182
8471750,Ben Bishop,DAL,G,53,26,17,5,Denver,USA,1986-11-21,CO,85.0,3.0,2005.0,20082009,79,N,Bishop,USA,L,5,,210
8476234,Keith Kinkaid,NJD,G,41,26,10,3,Farmingville,USA,1989-07-04,NY,,,,20122013,74,N,Kinkaid,USA,L,1,,195
8469608,Mike Smith,CGY,G,55,25,22,6,Kingston,CAN,1982-03-22,ON,161.0,5.0,2001.0,20062007,77,N,Smith,CAN,L,3,,220
8473575,Semyon Varlamov,COL,G,51,24,16,6,Samara,RUS,1988-04-27,,23.0,1.0,2006.0,20082009,74,N,Varlamov,RUS,L,2,,201
8467950,Craig Anderson,OTT,G,58,23,25,6,Park Ridge,USA,1981-05-21,IL,73.0,3.0,2001.0,20022003,74,N,Anderson,USA,L,2,,187
8470320,Cam Ward,CAR,G,43,23,14,4,Saskatoon,CAN,1984-02-29,SK,25.0,1.0,2002.0,20052006,73,N,Ward,CAN,L,2,,194
8470880,Brian Elliott,PHI,G,43,23,11,7,Newmarket,CAN,1985-04-09,ON,291.0,9.0,2003.0,20072008,74,N,Elliott,CAN,L,1,,221
8474593,Jacob Markstrom,VAN,G,60,23,26,7,Gavle,SWE,1990-01-31,,31.0,2.0,2008.0,20102011,78,N,Markstrom,SWE,L,2,,207
8470657,Jimmy Howard,DET,G,60,22,27,9,Syracuse,USA,1984-03-26,NY,64.0,2.0,2003.0,20052006,73,N,Howard,USA,L,1,,218
8473503,James Reimer,FLA,G,44,22,14,6,Morweena,CAN,1988-03-15,MB,99.0,4.0,2006.0,20102011,74,N,Reimer,CAN,L,4,,200
8477293,Antti Raanta,ARI,G,47,21,17,6,Rauma,FIN,1989-05-12,,,,,20132014,72,N,Raanta,FIN,L,3,,195
8470860,Jaroslav Halak,NYI,G,54,20,26,6,Bratislava,SVK,1985-05-13,,271.0,9.0,2003.0,20062007,71,N,Halak,SVK,L,1,,189
8473541,Jonathan Bernier,COL,G,37,19,13,3,Laval,CAN,1988-08-07,QC,11.0,1.0,2006.0,20072008,72,N,Bernier,CAN,L,2,,185
8466141,Roberto Luongo,FLA,G,35,18,11,2,Montréal,CAN,1979-04-04,QC,4.0,1.0,1997.0,19992000,75,Y,Luongo,CAN,L,3,,215
8471239,Cory Schneider,NJD,G,40,17,16,6,Marblehead,USA,1986-03-18,MA,26.0,1.0,2004.0,20082009,75,N,Schneider,USA,L,1,,214
8475622,Carter Hutton,STL,G,32,17,7,3,Thunder Bay,CAN,1985-12-19,ON,,,,20122013,72,N,Hutton,CAN,L,3,,211
8470645,Corey Crawford,CHI,G,28,16,9,2,Montréal,CAN,1984-12-31,QC,52.0,2.0,2003.0,20052006,74,N,Crawford,CAN,L,2,,216
8471418,Anton Khudobin,BOS,G,31,16,6,7,Ust-Kamenogorsk,KAZ,1986-05-07,,206.0,7.0,2004.0,20092010,71,N,Khudobin,RUS,L,1,,210
8471679,Carey Price,MTL,G,49,16,26,7,Anahim Lake,CAN,1987-08-16,BC,5.0,1.0,2005.0,20072008,75,N,Price,CAN,L,1,,217
8470140,Kari Lehtonen,DAL,G,37,15,14,3,Helsinki,FIN,1983-11-16,,2.0,1.0,2002.0,20032004,76,N,Lehtonen,FIN,L,1,,209
8475831,Philipp Grubauer,WSH,G,35,15,10,3,Rosenheim,DEU,1991-11-25,,112.0,4.0,2010.0,20122013,73,N,Grubauer,DEU,L,3,,188
8477180,Aaron Dell,SJS,G,29,15,5,4,Airdrie,CAN,1989-05-04,AB,,,,20162017,72,N,Dell,CAN,L,2,,213
8475215,Robin Lehner,BUF,G,53,14,26,9,Gothenburg,SWE,1991-07-24,,46.0,2.0,2009.0,20102011,76,N,Lehner,SWE,L,3,,250
8475852,Petr Mrazek,"DET,PHI",G,39,14,13,6,Ostrava,CZE,1992-02-14,,141.0,5.0,2010.0,20122013,74,N,Mrazek,CZE,L,4,,192
8477465,Tristan Jarry,PIT,G,26,14,6,2,Surrey,CAN,1995-04-29,BC,44.0,2.0,2013.0,20162017,76,N,Jarry,CAN,L,2,,201
8471306,Thomas Greiss,NYI,G,27,13,8,2,Fussen,DEU,1986-01-29,,94.0,3.0,2004.0,20072008,74,N,Greiss,DEU,L,1,,219
8474152,Scott Darling,CAR,G,43,13,21,7,Newport News,USA,1988-12-22,VA,153.0,6.0,2007.0,20142015,77,N,Darling,USA,L,0,,226
8476876,Malcolm Subban,VGK,G,22,13,4,2,Toronto,CAN,1993-12-21,ON,24.0,1.0,2012.0,20142015,74,N,Subban,CAN,L,0,,215
8468011,Ryan Miller,ANA,G,28,12,6,6,East Lansing,USA,1980-07-17,MI,138.0,5.0,1999.0,20022003,74,N,Miller,USA,L,4,,170
8475311,Darcy Kuemper,"LAK,ARI",G,29,12,7,5,Saskatoon,CAN,1990-05-05,SK,161.0,6.0,2009.0,20122013,77,N,Kuemper,CAN,L,4,,215
8470147,Curtis McElhinney,TOR,G,18,11,5,1,London,CAN,1983-05-23,ON,176.0,6.0,2002.0,20072008,73,N,McElhinney,CAN,L,3,,210
8477424,Juuse Saros,NSH,G,26,11,5,7,Forssa,FIN,1995-04-19,,99.0,4.0,2013.0,20152016,71,N,Saros,FIN,L,3,,180
8471774,Alex Stalock,MIN,G,28,10,10,4,Saint Paul,USA,1987-07-28,MN,112.0,4.0,2005.0,20102011,71,N,Stalock,USA,L,1,,170
8473434,Chad Johnson,BUF,G,36,10,16,3,Saskatoon,CAN,1986-06-10,SK,125.0,5.0,2006.0,20092010,75,N,Johnson,CAN,L,0,,197
8476341,Anton Forsberg,CHI,G,35,10,16,4,Härnösand,SWE,1992-11-27,,188.0,7.0,2011.0,20142015,75,N,Forsberg,SWE,L,0,,200
8473607,Michal Neuvirth,PHI,G,22,9,7,3,Ústí nad Labem,CZE,1988-03-23,,34.0,2.0,2006.0,20082009,73,N,Neuvirth,CZE,L,1,,209
8476914,Joonas Korpisalo,CBJ,G,18,8,8,1,Pori,FIN,1994-04-28,,62.0,3.0,2012.0,20152016,76,N,Korpisalo,FIN,L,0,,200
8479496,David Rittich,CGY,G,21,8,6,3,Jihlava,CZE,1992-08-19,,,,,20162017,75,N,Rittich,CZE,L,0,,200
8474550,Antti Niemi,"PIT,FLA,MTL",G,24,7,9,4,Vantaa,FIN,1983-08-29,,,,,20082009,74,N,Niemi,FIN,L,1,,209
8475195,Anders Nilsson,VAN,G,27,7,14,4,Lulea,SWE,1990-03-19,,62.0,3.0,2009.0,20112012,78,N,Nilsson,SWE,L,2,,232
8475839,Louis Domingue,"ARI,TBL",G,19,7,9,1,St-Hyacinthe,CAN,1992-03-06,QC,138.0,5.0,2010.0,20142015,75,N,Domingue,CAN,R,0,,207
8476509,Maxime Lagace,VGK,G,16,6,7,1,Saint-Augustin,CAN,1993-01-12,QC,,,,20172018,74,N,Lagace,CAN,L,0,,190
8479193,Casey DeSmith,PIT,G,14,6,4,1,Rochester,USA,1991-08-13,NH,,,,20172018,72,N,DeSmith,USA,L,1,,188
8473461,Steve Mason,WPG,G,13,5,6,1,Oakville,CAN,1988-05-29,ON,69.0,3.0,2006.0,20082009,76,N,Mason,CAN,R,1,,210
8475809,Scott Wedgewood,ARI,G,20,5,9,4,Brampton,CAN,1992-08-14,ON,84.0,3.0,2010.0,20152016,74,N,Wedgewood,CAN,L,1,,201
8477237,Mike Condon,OTT,G,31,5,17,5,Holliston,USA,1990-04-27,MA,,,,20152016,74,N,Condon,USA,L,0,,196
8471219,Al Montoya,"MTL,EDM",G,13,4,3,2,Chicago,USA,1985-02-13,IL,6.0,1.0,2004.0,20082009,74,N,Montoya,USA,L,0,,200
8471715,Ondrej Pavelec,NYR,G,19,4,9,1,Kladno,CZE,1987-08-31,,41.0,2.0,2005.0,20072008,75,N,Pavelec,CZE,L,1,,212
8474667,Harri Sateri,FLA,G,9,4,4,0,Toijala,FIN,1989-12-29,,106.0,4.0,2008.0,20172018,73,N,Sateri,FIN,L,0,,205
8479292,Charlie Lindgren,MTL,G,14,4,8,2,Lakeville,USA,1993-12-18,MN,,,,20152016,74,N,Lindgren,USA,R,2,,190
8479312,Alex Lyon,PHI,G,11,4,2,1,Baudette,USA,1992-12-09,MN,,,,20172018,73,N,Lyon,USA,L,0,,199
8480382,Alexandar Georgiev,NYR,G,10,4,4,1,Ruse,BGR,1996-02-10,,,,,20172018,73,N,Georgiev,RUS,L,0,,178
8469514,Peter Budaj,TBL,G,8,3,3,1,Banská Bystrica,SVK,1982-09-18,,63.0,2.0,2001.0,20052006,73,N,Budaj,SVK,L,0,,196
8471301,Jeff Glass,CHI,G,15,3,7,3,Calgary,CAN,1985-11-19,AB,89.0,3.0,2004.0,20172018,75,N,Glass,CAN,L,0,,206
8475234,J-F Berube,CHI,G,13,3,6,1,Repentigny,CAN,1991-07-13,QC,95.0,4.0,2009.0,20152016,73,N,Berube,CAN,L,0,,177
8476316,Laurent Brossoit,EDM,G,14,3,7,1,Port Alberni,CAN,1993-03-23,BC,164.0,6.0,2011.0,20142015,75,N,Brossoit,CAN,L,0,,203
8476861,Oscar Dansk,VGK,G,4,3,0,0,Stockholm,SWE,1994-02-28,,31.0,2.0,2012.0,20172018,75,N,Dansk,SWE,L,1,,204
8476903,Jon Gillies,CGY,G,11,3,5,1,Concord,USA,1994-01-22,NH,75.0,3.0,2012.0,20162017,78,N,Gillies,USA,L,0,,223
8474636,Michael Hutchinson,WPG,G,3,2,1,0,Barrie,CAN,1990-03-02,ON,77.0,3.0,2008.0,20132014,75,N,Hutchinson,CAN,R,0,,201
8475663,Eddie Lack,"CGY,NJD",G,8,2,4,0,Norrtalje,SWE,1988-01-05,,,,,20132014,76,N,Lack,SWE,L,0,,187
8475789,Jack Campbell,LAK,G,5,2,0,2,Port Huron,USA,1992-01-09,MI,11.0,1.0,2010.0,20132014,75,N,Campbell,USA,L,0,,200
8476444,Christopher Gibson,NYI,G,8,2,3,2,Karkkila,FIN,1992-12-27,,49.0,2.0,2011.0,20152016,74,N,Gibson,FIN,L,0,,217
8470093,Mike McKenna,DAL,G,2,1,1,0,St. Louis,USA,1983-04-11,MO,172.0,6.0,2002.0,20082009,74,N,McKenna,USA,R,0,,183
8473499,Reto Berra,ANA,G,5,1,1,0,Bülach,CHE,1987-01-03,,106.0,4.0,2006.0,20132014,76,N,Berra,CHE,L,0,,218
8476999,Linus Ullmark,BUF,G,5,1,2,0,Lugnvik,SWE,1993-07-31,,163.0,6.0,2012.0,20152016,76,N,Ullmark,SWE,L,0,,223
8477480,Eric Comrie,WPG,G,3,1,2,0,Edmonton,CAN,1995-07-06,AB,59.0,2.0,2013.0,20162017,73,N,Comrie,CAN,L,0,,190
8477967,Thatcher Demko,VAN,G,1,1,0,0,San Diego,USA,1995-12-08,CA,36.0,2.0,2014.0,20172018,76,N,Demko,USA,L,0,,192
8478499,Adin Hill,ARI,G,4,1,3,0,Comox,CAN,1996-05-11,BC,76.0,3.0,2015.0,20172018,76,N,Hill,CAN,L,0,,222
8480420,Collin Delia,CHI,G,2,1,1,0,Rancho Cucamonga,USA,1994-06-20,CA,,,,20172018,74,N,Delia,USA,L,0,,208
8471433,Daniel Taylor,OTT,G,1,0,1,0,Plymouth,GBR,1986-04-28,,221.0,7.0,2004.0,20072008,72,N,Taylor,GBR,L,0,,198
8475717,Calvin Pickard,TOR,G,1,0,0,1,Moncton,CAN,1992-04-15,NB,49.0,2.0,2010.0,20142015,73,N,Pickard,CAN,L,0,,206
8476330,Adam Wilcox,BUF,G,1,0,1,0,South St. Paul,USA,1992-11-26,MN,178.0,6.0,2011.0,20172018,72,N,Wilcox,USA,L,0,,189
8476986,Marek Langhamer,ARI,G,1,0,0,0,Moravska Trebova,CZE,1994-07-22,,184.0,7.0,2012.0,20162017,74,N,Langhamer,CZE,L,0,,190
8477202,Andrew Hammond,COL,G,1,0,1,0,Surrey,CAN,1988-02-11,BC,,,,20132014,74,N,Hammond,CAN,L,0,,215
8477225,Jared Coreau,DET,G,7,0,5,1,Perth,CAN,1991-11-05,ON,,,,20162017,77,N,Coreau,CAN,L,0,,214
8477990,Brandon Halverson,NYR,G,1,0,0,0,Traverse City,USA,1996-03-29,MI,59.0,2.0,2014.0,20172018,77,N,Halverson,USA,L,0,,235
8478965,Kenneth Appleby,NJD,G,3,0,1,0,North Bay,CAN,1995-04-10,ON,,,,20172018,77,N,Appleby,CAN,L,0,,216
8479138,Scott Foster,CHI,G,1,0,0,0,Sarnia,CAN,1982-01-17,ON,,,,20172018,72,N,Foster,CAN,L,0,,185
8480263,Dylan Ferguson,VGK,G,1,0,0,0,Lantzville,CAN,1998-09-20,BC,194.0,7.0,2017.0,20172018,74,N,Ferguson,CAN,L,0,,194
