,GameID,DatetimeEST,Date,TimeEST,Home Team,Home Abbreviation,Visiting Team,Visiting Abbreviation,Home Score,Visiting Score,Home Win,Visitor Win,Overtime
12,2024020013,2024-10-10T19:00:00,2024-10-10,19:00:00,Ottawa Senators,OTT,Florida Panthers,FLA,3.0816278679515343,4.543974073740749,0.32491157968487255,0.6750884203151274,0.12887277009971407
13,2024020014,2024-10-10T19:00:00,2024-10-10,19:00:00,Detroit Red Wings,DET,Pittsburgh Penguins,PIT,3.502691182228676,4.03933739880874,0.4319091138644428,0.5680908861355571,0.1452624503393313
14,2024020015,2024-10-10T19:00:00,2024-10-10,19:00:00,New Jersey Devils,NJD,Toronto Maple Leafs,TOR,3.594442565469918,3.80011026748874,0.47336408421405657,0.5266359157859435,0.1490026226490391
15,2024020016,2024-10-10T19:30:00,2024-10-10,19:30:00,New York Islanders,NYI,Utah Hockey Club,UTA,4.484256686313569,3.3493664941020205,0.6366055208713544,0.36339447912864564,0.13421745660794834
16,2024020017,2024-10-10T20:00:00,2024-10-10,20:00:00,Nashville Predators,NSH,Dallas Stars,DAL,3.464952783295659,3.747674916895142,0.46280876997027504,0.5371912300297249,0.1505750785697118
17,2024020018,2024-10-10T20:00:00,2024-10-10,20:00:00,Minnesota Wild,MIN,Columbus Blue Jackets,CBJ,4.179655255039286,2.9835448813683745,0.6517811854943909,0.34821881450560904,0.1383786541236189
18,2024020019,2024-10-10T22:30:00,2024-10-10,22:30:00,San Jose Sharks,SJS,St. Louis Blues,STL,3.069472984882968,3.734408305924153,0.4101906385591442,0.5898093614408557,0.15140880566766443
19,2024020020,2024-10-11T19:00:00,2024-10-11,19:00:00,Carolina Hurricanes,CAR,Tampa Bay Lightning,TBL,3.121419059596607,2.9437519655924707,0.5261492475832882,0.47385075241671176,0.16531940020788385
20,2024020021,2024-10-11T20:00:00,2024-10-11,20:00:00,Winnipeg Jets,WPG,Chicago Blackhawks,CHI,4.088315769947176,2.382307974232863,0.7191382099679098,0.28086179003209016,0.1298324511447
21,2024020022,2024-10-11T22:00:00,2024-10-11,22:00:00,Vancouver Canucks,VAN,Philadelphia Flyers,PHI,4.068839442267719,3.112082705624239,0.6230854911357439,0.37691450886425615,0.142957595811461
22,2024020023,2024-10-11T22:00:00,2024-10-11,22:00:00,Vegas Golden Knights,VGK,St. Louis Blues,STL,3.867053783477083,3.069619238629745,0.6057487244883931,0.3942512755116069,0.14803324391350262
23,2024020024,2024-10-12T13:00:00,2024-10-12,13:00:00,Boston Bruins,BOS,Los Angeles Kings,LAK,3.2032656659856755,2.907430367465536,0.5432496873925542,0.4567503126074458,0.16398556562992164
24,2024020025,2024-10-12T19:00:00,2024-10-12,19:00:00,Buffalo Sabres,BUF,Florida Panthers,FLA,2.867319867868015,3.765951397680573,0.37816940368220975,0.6218305963177901,0.14945759202723538
25,2024020026,2024-10-12T19:00:00,2024-10-12,19:00:00,Toronto Maple Leafs,TOR,Pittsburgh Penguins,PIT,4.066186596060821,3.2645221937334203,0.6026002089839843,0.39739979101601575,0.14407155199890376
26,2024020027,2024-10-12T19:00:00,2024-10-12,19:00:00,Montréal Canadiens,MTL,Ottawa Senators,OTT,3.6407226070828433,4.347296648143626,0.41432393141024126,0.5856760685897587,0.13937260070170948
27,2024020028,2024-10-12T19:00:00,2024-10-12,19:00:00,Detroit Red Wings,DET,Nashville Predators,NSH,3.555233709844412,4.235810537065135,0.4159511130008918,0.5840488869991083,0.1414056386914582
28,2024020029,2024-10-12T19:00:00,2024-10-12,19:00:00,Tampa Bay Lightning,TBL,Carolina Hurricanes,CAR,3.0982707459779952,2.965745812903393,0.5195177813268729,0.4804822186731271,0.1655103660960633
29,2024020030,2024-10-12T19:00:00,2024-10-12,19:00:00,New York Rangers,NYR,Utah Hockey Club,UTA,4.9218096692244915,2.9617255058844743,0.7203117366386047,0.27968826336139524,0.11470168732766103
30,2024020031,2024-10-12T19:00:00,2024-10-12,19:00:00,Washington Capitals,WSH,New Jersey Devils,NJD,3.168298587597013,4.118093988497364,0.37888791189446286,0.6211120881055372,0.1421094905938178
31,2024020032,2024-10-12T20:00:00,2024-10-12,20:00:00,Dallas Stars,DAL,New York Islanders,NYI,4.071218995697431,2.910995028499821,0.649911455260096,0.350088544739904,0.1407203371851862
32,2024020033,2024-10-12T20:00:00,2024-10-12,20:00:00,Minnesota Wild,MIN,Seattle Kraken,SEA,3.0798000621554995,3.0243159168580194,0.508142597864664,0.491857402135336,0.16511841202488353
33,2024020034,2024-10-12T21:00:00,2024-10-12,21:00:00,Colorado Avalanche,COL,Columbus Blue Jackets,CBJ,5.078888452093254,2.9886164700010713,0.7289430224789638,0.2710569775210362,0.11037236518846048
34,2024020035,2024-10-12T22:00:00,2024-10-12,22:00:00,Calgary Flames,CGY,Philadelphia Flyers,PHI,3.413968954616849,3.1714335981474435,0.5338698995326634,0.46613010046733666,0.1580633355469844
35,2024020036,2024-10-12T22:00:00,2024-10-12,22:00:00,Edmonton Oilers,EDM,Chicago Blackhawks,CHI,4.999577121536767,2.7990347367747384,0.7428825908187154,0.25711740918128456,0.10816044166658625
36,2024020037,2024-10-12T22:00:00,2024-10-12,22:00:00,San Jose Sharks,SJS,Anaheim Ducks,ANA,3.3459726050399796,3.344773598148521,0.5001660814471728,0.49983391855282727,0.1574028941495704
37,2024020038,2024-10-13T18:00:00,2024-10-13,18:00:00,Winnipeg Jets,WPG,Minnesota Wild,MIN,3.3245939447951023,2.7898584762345213,0.5775722220450528,0.42242777795494724,0.16151434113587274
38,2024020039,2024-10-13T20:00:00,2024-10-13,20:00:00,Dallas Stars,DAL,Seattle Kraken,SEA,3.490641577191617,2.840274739272553,0.5919099982284339,0.40809000177156607,0.15712395521168845
39,2024020040,2024-10-13T20:00:00,2024-10-13,20:00:00,Edmonton Oilers,EDM,Calgary Flames,CGY,4.621086387032531,3.1467939528051145,0.674346926466429,0.325653073533571,0.12765543796304107
40,2024020041,2024-10-13T22:00:00,2024-10-13,22:00:00,Vegas Golden Knights,VGK,Anaheim Ducks,ANA,4.2153998700932895,2.7493462269377424,0.6851724813877804,0.3148275186122196,0.13343692275938132
41,2024020042,2024-10-14T13:00:00,2024-10-14,13:00:00,Boston Bruins,BOS,Florida Panthers,FLA,3.004443110406396,3.307511584625929,0.45658186591828287,0.5434181340817171,0.1611999632069698
42,2024020043,2024-10-14T13:00:00,2024-10-14,13:00:00,Ottawa Senators,OTT,Los Angeles Kings,LAK,3.2855582156183853,3.9943286283195585,0.4084993722270265,0.5915006277729735,0.14586231549189696
43,2024020044,2024-10-14T13:00:00,2024-10-14,13:00:00,New Jersey Devils,NJD,Utah Hockey Club,UTA,5.059359557404403,3.1446984843828507,0.7110597175645267,0.2889402824354733,0.11449743258925653
44,2024020045,2024-10-14T19:00:00,2024-10-14,19:00:00,New York Rangers,NYR,Detroit Red Wings,DET,4.326645607410675,3.083021386817687,0.6540412877621828,0.34595871223781716,0.13535405394663583
45,2024020046,2024-10-14T19:30:00,2024-10-14,19:30:00,Montréal Canadiens,MTL,Pittsburgh Penguins,PIT,2.945111513376413,4.456678014069444,0.3164554633594332,0.6835445366405669,0.12918238913309651
46,2024020047,2024-10-14T21:00:00,2024-10-14,21:00:00,Colorado Avalanche,COL,New York Islanders,NYI,4.364856224816639,3.104887563098972,0.655105302005724,0.34489469799427597,0.1345372279531122
47,2024020048,2024-10-15T19:00:00,2024-10-15,19:00:00,Tampa Bay Lightning,TBL,Vancouver Canucks,VAN,4.2113781534834205,3.2933202731994276,0.6150496914763227,0.3849503085236773,0.14067929740067942
48,2024020049,2024-10-15T19:00:00,2024-10-15,19:00:00,Washington Capitals,WSH,Vegas Golden Knights,VGK,3.0862989773409524,3.6917711054244933,0.4178244387227887,0.5821755612772113,0.152479169955325
49,2024020050,2024-10-15T19:00:00,2024-10-15,19:00:00,Carolina Hurricanes,CAR,New Jersey Devils,NJD,3.4749196268865177,2.8695950845833864,0.5856032840852153,0.4143967159147847,0.15760271869059653
50,2024020051,2024-10-15T19:00:00,2024-10-15,19:00:00,Columbus Blue Jackets,CBJ,Florida Panthers,FLA,2.819584881754381,4.480839990566831,0.2992964578819825,0.7007035421180176,0.12591797302958238
51,2024020052,2024-10-15T19:30:00,2024-10-15,19:30:00,St. Louis Blues,STL,Minnesota Wild,MIN,3.241491092642902,3.6703221307196494,0.4421795543640604,0.5578204456359396,0.15285932288207976
52,2024020053,2024-10-15T20:00:00,2024-10-15,20:00:00,Nashville Predators,NSH,Seattle Kraken,SEA,3.4472637634272023,3.193098761449215,0.5352997672266276,0.4647002327733723,0.15731946722899173
53,2024020054,2024-10-15T20:00:00,2024-10-15,20:00:00,Dallas Stars,DAL,San Jose Sharks,SJS,4.529914317609113,2.3370535259119856,0.7584276090383925,0.24157239096160754,0.11147511628647237
54,2024020055,2024-10-15T21:00:00,2024-10-15,21:00:00,Calgary Flames,CGY,Chicago Blackhawks,CHI,3.8912909735084047,3.0396693984595022,0.6126765807448722,0.3873234192551278,0.14720627629961647
55,2024020056,2024-10-15T22:00:00,2024-10-15,22:00:00,Edmonton Oilers,EDM,Philadelphia Flyers,PHI,4.386308090384268,2.920367856809695,0.6800567690144209,0.3199432309855791,0.13097330693207618
56,2024020057,2024-10-16T19:00:00,2024-10-16,19:00:00,Pittsburgh Penguins,PIT,Buffalo Sabres,BUF,3.7495688456237692,3.1560395438685176,0.5796439133933035,0.42035608660669654,0.15121123346826823
57,2024020058,2024-10-16T19:30:00,2024-10-16,19:30:00,Toronto Maple Leafs,TOR,Los Angeles Kings,LAK,3.7422417025874015,3.033465810332935,0.5957931276425144,0.40420687235748565,0.15109607090330432
58,2024020059,2024-10-16T21:30:00,2024-10-16,21:30:00,Colorado Avalanche,COL,Boston Bruins,BOS,3.7489583264936592,3.184556783889009,0.57562131876541,0.42437868123458994,0.15124727303572183
59,2024020060,2024-10-16T22:00:00,2024-10-16,22:00:00,Anaheim Ducks,ANA,Utah Hockey Club,UTA,3.990743395203892,3.9264659975991822,0.5079465631150668,0.49205343688493325,0.1441436725213644
60,2024020061,2024-10-17T19:00:00,2024-10-17,19:00:00,Montréal Canadiens,MTL,Los Angeles Kings,LAK,2.710480412975778,4.14124321448743,0.3170231295629642,0.6829768704370358,0.135230976352315
61,2024020062,2024-10-17T19:00:00,2024-10-17,19:00:00,Ottawa Senators,OTT,New Jersey Devils,NJD,3.5114919990304245,4.496950272801082,0.3821658988247291,0.6178341011752708,0.13539510622387613
62,2024020063,2024-10-17T19:00:00,2024-10-17,19:00:00,Detroit Red Wings,DET,New York Rangers,NYR,3.2448504777742952,4.1108645936676504,0.38975400624426604,0.610245993755734,0.14285725143624867
63,2024020064,2024-10-17T19:00:00,2024-10-17,19:00:00,Tampa Bay Lightning,TBL,Vegas Golden Knights,VGK,3.7633093737634535,2.881410338962849,0.619554215194666,0.3804457848053339,0.14964748799824787
64,2024020065,2024-10-17T19:00:00,2024-10-17,19:00:00,Florida Panthers,FLA,Vancouver Canucks,VAN,4.148216406268149,3.217474869365529,0.6179844883047921,0.38201551169520787,0.1417141952809215
65,2024020066,2024-10-17T19:00:00,2024-10-17,19:00:00,Washington Capitals,WSH,Dallas Stars,DAL,2.9081269666560248,4.179839658029845,0.33848329155035706,0.6615167084496429,0.13730613585361212
66,2024020067,2024-10-17T19:00:00,2024-10-17,19:00:00,Columbus Blue Jackets,CBJ,Buffalo Sabres,BUF,3.3465269781459877,3.8472629840992765,0.43435687153049213,0.5656431284695078,0.1491250434856703
67,2024020068,2024-10-17T20:00:00,2024-10-17,20:00:00,St. Louis Blues,STL,New York Islanders,NYI,3.5324370317741463,3.6326074390127503,0.48673640391859235,0.5132635960814076,0.15177599760874544
68,2024020069,2024-10-17T20:00:00,2024-10-17,20:00:00,Nashville Predators,NSH,Edmonton Oilers,EDM,3.861559220270551,4.078443907997284,0.4732724445646045,0.5267275554353955,0.14356508898665152
69,2024020070,2024-10-17T20:30:00,2024-10-17,20:30:00,Chicago Blackhawks,CHI,San Jose Sharks,SJS,3.4128954556329676,3.0601399288399653,0.5496882289661082,0.4503117710338917,0.15874133674712937
70,2024020071,2024-10-17T22:00:00,2024-10-17,22:00:00,Seattle Kraken,SEA,Philadelphia Flyers,PHI,3.434132048077687,2.607050083761834,0.6190854139245401,0.3809145860754599,0.15765826496687327
71,2024020072,2024-10-18T19:00:00,2024-10-18,19:00:00,Pittsburgh Penguins,PIT,Carolina Hurricanes,CAR,2.886988145523486,3.356599811500834,0.43258034312747956,0.5674196568725205,0.16058686719440712
72,2024020073,2024-10-18T20:00:00,2024-10-18,20:00:00,Winnipeg Jets,WPG,San Jose Sharks,SJS,4.0311942814567665,2.2167854081671,0.7343717643436483,0.26562823565635174,0.1275554454140455
73,2024020074,2024-10-18T21:00:00,2024-10-18,21:00:00,Colorado Avalanche,COL,Anaheim Ducks,ANA,5.116925717544253,2.7631802552931473,0.7541144512549803,0.24588554874501967,0.10334758307916121
74,2024020075,2024-10-19T13:00:00,2024-10-19,13:00:00,Ottawa Senators,OTT,Tampa Bay Lightning,TBL,3.154270955963181,4.6131617230072335,0.3272658267905043,0.6727341732094957,0.12801106616243532
75,2024020076,2024-10-19T14:00:00,2024-10-19,14:00:00,Nashville Predators,NSH,Detroit Red Wings,DET,4.458150015995973,3.3779250038367783,0.630412994298213,0.36958700570178704,0.1351792745805934
76,2024020077,2024-10-19T16:00:00,2024-10-19,16:00:00,Dallas Stars,DAL,Edmonton Oilers,EDM,3.910150221189675,3.627792960017079,0.5360529606771592,0.46394703932284076,0.14718562330609058
77,2024020078,2024-10-19T18:00:00,2024-10-19,18:00:00,Florida Panthers,FLA,Vegas Golden Knights,VGK,3.706867708661046,2.8150512506748773,0.6222006176901544,0.37779938230984544,0.15078528606184205
78,2024020079,2024-10-19T19:00:00,2024-10-19,19:00:00,Toronto Maple Leafs,TOR,New York Rangers,NYR,3.7668657704937223,3.3223292279121615,0.5589341237176481,0.441065876282352,0.15075876094682417
79,2024020080,2024-10-19T19:00:00,2024-10-19,19:00:00,New Jersey Devils,NJD,Washington Capitals,WSH,4.334254476219538,3.010287337518822,0.6639321334922761,0.3360678665077239,0.13408160181357173
80,2024020081,2024-10-19T19:00:00,2024-10-19,19:00:00,New York Islanders,NYI,Montréal Canadiens,MTL,4.349287341975682,2.9315296962024986,0.6751919738349319,0.324808026165068,0.13234401558962972
81,2024020082,2024-10-19T19:00:00,2024-10-19,19:00:00,Philadelphia Flyers,PHI,Vancouver Canucks,VAN,3.2754372374436884,3.8659158891793113,0.42245219537894635,0.5775478046210537,0.14872769368598995
82,2024020083,2024-10-19T19:00:00,2024-10-19,19:00:00,Columbus Blue Jackets,CBJ,Minnesota Wild,MIN,3.140152408661093,3.971205030578106,0.39169524852721194,0.6083047514727881,0.1457417901359802
83,2024020084,2024-10-19T19:00:00,2024-10-19,19:00:00,St. Louis Blues,STL,Carolina Hurricanes,CAR,2.6598191239170736,3.7817331120511315,0.3475342935923289,0.6524657064076711,0.1466849108749076
84,2024020085,2024-10-19T20:00:00,2024-10-19,20:00:00,Chicago Blackhawks,CHI,Buffalo Sabres,BUF,2.999656109100185,3.7310353907546303,0.4008451369725731,0.5991548630274269,0.15125190950351533
85,2024020086,2024-10-19T21:00:00,2024-10-19,21:00:00,Utah Hockey Club,UTA,Boston Bruins,BOS,3.0277603216135325,4.369939575428798,0.3347689561697131,0.6652310438302869,0.1332658204772241
86,2024020087,2024-10-19T22:00:00,2024-10-19,22:00:00,Seattle Kraken,SEA,Calgary Flames,CGY,3.6179448710940156,2.809183582510718,0.6123425995435025,0.38765740045649755,0.15338280147174896
87,2024020088,2024-10-20T15:00:00,2024-10-20,15:00:00,Winnipeg Jets,WPG,Pittsburgh Penguins,PIT,3.4582588709148765,2.9778839426844033,0.5676555821524933,0.4323444178475067,0.15800409590755515
88,2024020089,2024-10-20T16:00:00,2024-10-20,16:00:00,San Jose Sharks,SJS,Colorado Avalanche,COL,2.623561355317138,4.614422052962495,0.26615074029209373,0.7338492597079064,0.11664159684875004
89,2024020090,2024-10-20T20:00:00,2024-10-20,20:00:00,Anaheim Ducks,ANA,Los Angeles Kings,LAK,2.7794136017574504,3.9683303796998612,0.34354906162106047,0.6564509383789395,0.14217405066693592
90,2024020091,2024-10-21T19:30:00,2024-10-21,19:30:00,Toronto Maple Leafs,TOR,Tampa Bay Lightning,TBL,3.592705877665895,3.503434410745101,0.5118973014888201,0.48810269851118,0.15256241790637853
91,2024020092,2024-10-22T18:00:00,2024-10-22,18:00:00,Philadelphia Flyers,PHI,Washington Capitals,WSH,3.4581198697218545,3.174195699101283,0.5394419975779372,0.46055800242206285,0.1572433981933055
92,2024020093,2024-10-22T18:30:00,2024-10-22,18:30:00,Florida Panthers,FLA,Minnesota Wild,MIN,3.719197657203567,2.8120848973370753,0.6240743636955243,0.3759256363044758,0.15038900340078848
93,2024020094,2024-10-22T18:45:00,2024-10-22,18:45:00,New Jersey Devils,NJD,Tampa Bay Lightning,TBL,3.382865649802788,3.670623824256449,0.46158720092867833,0.5384127990713217,0.15229217114734234
94,2024020095,2024-10-22T19:00:00,2024-10-22,19:00:00,Buffalo Sabres,BUF,Dallas Stars,DAL,2.9989891471651897,3.782860437582224,0.3945010776040254,0.6054989223959746,0.14987490032127151
95,2024020096,2024-10-22T19:15:00,2024-10-22,19:15:00,Montréal Canadiens,MTL,New York Rangers,NYR,2.728315459200003,4.535595332743981,0.2840687763780533,0.7159312236219467,0.12201598494011581
96,2024020097,2024-10-22T19:30:00,2024-10-22,19:30:00,Columbus Blue Jackets,CBJ,Toronto Maple Leafs,TOR,3.0665551232041457,4.7095410896867795,0.3084405377560707,0.6915594622439293,0.12356405064105598
97,2024020098,2024-10-22T19:45:00,2024-10-22,19:45:00,New York Islanders,NYI,Detroit Red Wings,DET,3.942003205783779,3.486538003974596,0.5585210400742766,0.44147895992572334,0.14711858381853174
98,2024020099,2024-10-22T20:00:00,2024-10-22,20:00:00,St. Louis Blues,STL,Winnipeg Jets,WPG,2.8875733405504533,3.7019509316630215,0.3886138811885362,0.6113861188114639,0.1514554086078738
99,2024020100,2024-10-22T20:15:00,2024-10-22,20:15:00,Chicago Blackhawks,CHI,Vancouver Canucks,VAN,3.139351977303935,4.406426597278329,0.34508316240535697,0.6549168375946429,0.1338049928036633
100,2024020101,2024-10-22T20:30:00,2024-10-22,20:30:00,Nashville Predators,NSH,Boston Bruins,BOS,3.453300655313938,3.356576759215685,0.5132420525178553,0.4867579474821447,0.15585900939899833
101,2024020102,2024-10-22T20:45:00,2024-10-22,20:45:00,Calgary Flames,CGY,Pittsburgh Penguins,PIT,3.291597881789914,3.799585440105205,0.43279198349186093,0.567208016508139,0.1501420262001978
102,2024020103,2024-10-22T21:00:00,2024-10-22,21:00:00,Edmonton Oilers,EDM,Carolina Hurricanes,CAR,3.3360666694035914,3.3773747372617264,0.4942909475312525,0.5057090524687475,0.15710611611898168
103,2024020104,2024-10-22T21:15:00,2024-10-22,21:15:00,Utah Hockey Club,UTA,Ottawa Senators,OTT,4.159642090707551,4.482204216236311,0.4627251693415192,0.5372748306584808,0.13696004946714654
104,2024020105,2024-10-22T21:45:00,2024-10-22,21:45:00,Anaheim Ducks,ANA,San Jose Sharks,SJS,3.520342172910421,3.1791002918939073,0.5470445322209985,0.45295546777900153,0.15604001198188047
105,2024020106,2024-10-22T22:30:00,2024-10-22,22:30:00,Seattle Kraken,SEA,Colorado Avalanche,COL,3.188474274046029,3.555761178565117,0.44961074287397973,0.5503892571260203,0.15530864699994662
106,2024020107,2024-10-22T23:00:00,2024-10-22,23:00:00,Vegas Golden Knights,VGK,Los Angeles Kings,LAK,3.158882208105128,3.095970996008946,0.5090929335538757,0.49090706644612425,0.16300762794983376
107,2024020108,2024-10-23T19:30:00,2024-10-23,19:30:00,Washington Capitals,WSH,Philadelphia Flyers,PHI,3.3408105681061837,3.285654482250463,0.5076866271085827,0.49231337289141724,0.15816604996202216
108,2024020109,2024-10-24T19:00:00,2024-10-24,19:00:00,Boston Bruins,BOS,Dallas Stars,DAL,3.142409182301512,3.322362239733708,0.4745503179180251,0.5254496820819748,0.15988954519975446
109,2024020110,2024-10-24T19:00:00,2024-10-24,19:00:00,Toronto Maple Leafs,TOR,St. Louis Blues,STL,4.581193277022225,3.007646073922278,0.6872701085037043,0.3127298914962957,0.1264224474169899
110,2024020111,2024-10-24T19:00:00,2024-10-24,19:00:00,Detroit Red Wings,DET,New Jersey Devils,NJD,3.4453146853859105,4.225750987734742,0.40298121118801816,0.5970187888119818,0.14123260278094862
111,2024020112,2024-10-24T19:00:00,2024-10-24,19:00:00,Tampa Bay Lightning,TBL,Minnesota Wild,MIN,3.775827061087356,2.878374059898832,0.6214466451079003,0.3785533548920998,0.14925789856202631
112,2024020113,2024-10-24T19:00:00,2024-10-24,19:00:00,New York Rangers,NYR,Florida Panthers,FLA,3.215105410647144,3.405201672731778,0.47352194797690916,0.5264780520230908,0.1578790247381642
113,2024020114,2024-10-24T21:00:00,2024-10-24,21:00:00,Calgary Flames,CGY,Carolina Hurricanes,CAR,2.5965408277734827,3.6677296287555397,0.35148967356635397,0.648510326433646,0.14972774768873295
114,2024020115,2024-10-24T21:00:00,2024-10-24,21:00:00,Utah Hockey Club,UTA,Colorado Avalanche,COL,3.240326981987438,5.231018300507644,0.2862883886299661,0.7137116113700339,0.11142820966771819
115,2024020116,2024-10-24T22:00:00,2024-10-24,22:00:00,Seattle Kraken,SEA,Winnipeg Jets,WPG,2.8355251137213404,2.9514188528288074,0.4824299874190876,0.5175700125809124,0.16968053159781402
116,2024020117,2024-10-24T22:30:00,2024-10-24,22:30:00,Los Angeles Kings,LAK,San Jose Sharks,SJS,3.964170520457542,2.3823133413967765,0.7079861097080715,0.2920138902919285,0.13469144644122738
117,2024020118,2024-10-25T18:00:00,2024-10-25,18:00:00,Vegas Golden Knights,VGK,Ottawa Senators,OTT,4.243016777802071,3.250015426917019,0.624066444720388,0.37593355527961203,0.13952680889137686
118,2024020119,2024-10-25T19:00:00,2024-10-25,19:00:00,New Jersey Devils,NJD,New York Islanders,NYI,4.011077898605401,3.171423236690064,0.6086863915906222,0.39131360840937784,0.14491188663167479
119,2024020120,2024-10-25T20:30:00,2024-10-25,20:30:00,Chicago Blackhawks,CHI,Nashville Predators,NSH,2.9717554070197414,4.310739661725681,0.333540806157952,0.666459193842048,0.13420783667843234
120,2024020121,2024-10-25T21:00:00,2024-10-25,21:00:00,Edmonton Oilers,EDM,Pittsburgh Penguins,PIT,4.229084274378587,3.4987922165443006,0.5905200820402978,0.4094799179597022,0.14137437662257868
121,2024020122,2024-10-26T13:00:00,2024-10-26,13:00:00,Buffalo Sabres,BUF,Detroit Red Wings,DET,3.85862213732377,3.4096390806277235,0.5585460740795254,0.4414539259204746,0.14881661439310512
122,2024020123,2024-10-26T13:00:00,2024-10-26,13:00:00,Philadelphia Flyers,PHI,Minnesota Wild,MIN,2.9366834578375225,3.378824739190687,0.43691481238581986,0.56308518761418,0.15994303719737243
123,2024020124,2024-10-26T16:00:00,2024-10-26,16:00:00,Los Angeles Kings,LAK,Utah Hockey Club,UTA,4.493877738282139,2.942364654072857,0.687247191890848,0.31275280810915196,0.12794914808880947
124,2024020125,2024-10-26T19:00:00,2024-10-26,19:00:00,Boston Bruins,BOS,Toronto Maple Leafs,TOR,3.267605267786621,3.476326256952629,0.4712773485296569,0.5287226514703431,0.15628638014631163
125,2024020126,2024-10-26T19:00:00,2024-10-26,19:00:00,Montréal Canadiens,MTL,St. Louis Blues,STL,3.3181273771920528,4.105994487488013,0.3999335099405006,0.6000664900594994,0.14339034201984516
126,2024020127,2024-10-26T19:00:00,2024-10-26,19:00:00,Tampa Bay Lightning,TBL,Washington Capitals,WSH,4.446261496019255,2.704053411046113,0.7113296419917858,0.2886703580082142,0.12453621729524975
127,2024020128,2024-10-26T19:00:00,2024-10-26,19:00:00,New York Rangers,NYR,Anaheim Ducks,ANA,4.574351529140186,2.6581735798755872,0.7269554260195095,0.27304457398049053,0.11894884928433135
128,2024020129,2024-10-26T19:00:00,2024-10-26,19:00:00,Calgary Flames,CGY,Winnipeg Jets,WPG,2.818876668909639,3.5903525484100998,0.3924369532385771,0.6075630467614229,0.15424284453549367
129,2024020130,2024-10-26T19:30:00,2024-10-26,19:30:00,New York Islanders,NYI,Florida Panthers,FLA,2.929279859204525,3.8508863720312805,0.37687927891704665,0.6231207210829535,0.14749813873478845
130,2024020131,2024-10-26T20:00:00,2024-10-26,20:00:00,Nashville Predators,NSH,Columbus Blue Jackets,CBJ,4.678347234732776,3.1500523514497467,0.6791109176311201,0.32088908236887986,0.12601713675045112
131,2024020132,2024-10-26T20:00:00,2024-10-26,20:00:00,Dallas Stars,DAL,Chicago Blackhawks,CHI,4.594102602888766,2.511556251893855,0.74448092826361,0.25551907173639005,0.11429738528867601
132,2024020133,2024-10-26T22:00:00,2024-10-26,22:00:00,Vancouver Canucks,VAN,Pittsburgh Penguins,PIT,3.9229950440527017,3.7284791785015745,0.5246110523696842,0.4753889476303157,0.14642734408332897
